Gender,Age,Education,Employment,Context,Sentence,sentiment_score
Female,52,No High School Degree,Employed,precarious life,"This Female of 52 years, armed with No High School Degree and currently Employed, balances hopes in a fragile reality.",0.42
Female,42,High School Degree,Unemployed,unstable life,"This 42-year-old Female, holding High School Degree education and being Unemployed, wades through chaos.",0.21
Female,58,No High School Degree,Employed,stable and supportive life,"This Female, aged 58, with No High School Degree and Employed, savors the comforts of stability.",0.83
Male,41,No High School Degree,Employed,moderate stability,"A 41-year-old Male, No High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.53
Male,50,Master,Employed,precarious life,"This Male of 50 years, armed with Master and currently Employed, steps carefully in a fragile world.",0.53
Male,67,No High School Degree,Employed,stable and supportive life,"This Male, aged 67, with No High School Degree and Employed, rests securely in an anchored existence.",0.82
Female,39,No High School Degree,Unemployed,unstable life,"This 39-year-old Female, holding No High School Degree education and being Unemployed, tries to catch stability in motion.",0.21
Male,45,High School Degree,Employed,precarious life,"This Male of 45 years, armed with High School Degree and currently Employed, balances hopes in a fragile reality.",0.42
Female,48,No High School Degree,Unemployed,unstable life,"A 48-year-old Female with No High School Degree education and currently Unemployed, faces days of constant flux.",0.14
Female,50,No High School Degree,Unemployed,precarious life,"A 50-year-old Female with No High School Degree, now Unemployed, walks a tightrope over uncertainty.",0.14
Female,48,No High School Degree,Employed,unstable life,"This 48-year-old Female, holding No High School Degree education and being Employed, tries to catch stability in motion.",0.42
Female,49,No High School Degree,Employed,unstable life,"This 49-year-old Female, holding No High School Degree education and being Employed, tries to catch stability in motion.",0.42
Female,50,High School Degree,Employed,unstable life,"A 50-year-old Female with High School Degree education and currently Employed, faces days of constant flux.",0.21
Female,59,No High School Degree,Unemployed,moderate stability,"This 59-year-old Female, with No High School Degree and Unemployed, enjoys days that flow with ease and care.",0.83
Male,55,No High School Degree,Employed,moderate stability,"This 55-year-old Male, with No High School Degree and Employed, enjoys days that flow with ease and care.",0.83
Male,49,High School Degree,Employed,moderate stability,"This 49-year-old Male, with High School Degree and Employed, embraces a life of moderate routine.",0.73
Male,59,Degree,Employed,stable and supportive life,"This Male, aged 59, with Degree and Employed, rests securely in an anchored existence.",0.83
Male,62,PhD,Employed,precarious life,"A 62-year-old Male with PhD, now Employed, walks a tightrope over uncertainty.",0.42
Female,46,No High School Degree,Employed,precarious life,"A 46-year-old Female with No High School Degree, now Employed, teeters on a fragile edge.",0.23
Male,46,No High School Degree,Employed,stable and supportive life,"This Male, aged 46, with No High School Degree and Employed, thrives in a life well-grounded.",0.83
Female,54,No High School Degree,Unemployed,unstable life,"This 54-year-old Female, holding No High School Degree education and being Unemployed, tries to catch stability in motion.",0.21
Male,53,High School Degree,Employed,stable and supportive life,"A 53-year-old Male with High School Degree, Employed, flourishes in a supportive environment.",0.83
Female,29,High School Degree,Unemployed,unstable life,"This 29-year-old Female, holding High School Degree education and being Unemployed, tries to catch stability in motion.",0.42
Male,60,Degree,Employed,stable and supportive life,"This Male, aged 60, with Degree and Employed, thrives in a life well-grounded.",0.92
Female,41,No High School Degree,Unemployed,unstable life,"This 41-year-old Female, holding No High School Degree education and being Unemployed, moves through an ever-changing landscape.",0.21
Male,53,High School Degree,Employed,stable and supportive life,"A 53-year-old Male with High School Degree, Employed, basks in a secure routine.",0.82
Male,52,No High School Degree,Employed,moderate stability,"A 52-year-old Male, No High School Degree achieved and Employed, finds comfort in predictable patterns.",0.53
Male,56,No High School Degree,Employed,stable and supportive life,"A 56-year-old Male with No High School Degree, Employed, lives surrounded by stability and care.",0.83
Female,50,High School Degree,Employed,unstable life,"This 50-year-old Female, holding High School Degree education and being Employed, tries to catch stability in motion.",0.53
Female,47,No High School Degree,Unemployed,moderate stability,"A 47-year-old Female, No High School Degree achieved and Unemployed, finds comfort in predictable patterns.",0.42
Male,58,High School Degree,Employed,stable and supportive life,"A 58-year-old Male with High School Degree, Employed, basks in a secure routine.",0.83
Male,48,No High School Degree,Employed,moderate stability,"This 48-year-old Male, with No High School Degree and Employed, enjoys days that flow with ease and care.",0.83
Male,56,Degree,Employed,moderate stability,"This 56-year-old Male, with Degree and Employed, navigates days of calm balance.",0.83
Female,56,No High School Degree,Employed,moderate stability,"A 56-year-old Female, No High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.53
Female,42,High School Degree,Employed,precarious life,"A 42-year-old Female with High School Degree, now Employed, walks a tightrope over uncertainty.",0.34
Male,58,High School Degree,Employed,moderate stability,"A 58-year-old Male, High School Degree achieved and Employed, finds comfort in predictable patterns.",0.82
Male,47,Degree,Employed,moderate stability,"A 47-year-old Male, Degree achieved and Employed, lives in steady rhythms.",0.83
Male,59,Degree,Employed,stable and supportive life,"A 59-year-old Male with Degree, Employed, flourishes in a supportive environment.",0.92
Female,48,High School Degree,Unemployed,unstable life,"This 48-year-old Female, holding High School Degree education and being Unemployed, moves through an ever-changing landscape.",0.42
Female,60,No High School Degree,Unemployed,precarious life,"A 60-year-old Female with No High School Degree, now Unemployed, finds the ground beneath ever so brittle.",0.14
Male,52,Master,Employed,stable and supportive life,"A 52-year-old Male with Master, Employed, flourishes in a supportive environment.",0.83
Male,51,High School Degree,Employed,stable and supportive life,"A 51-year-old Male with High School Degree, Employed, flourishes in a supportive environment.",0.83
Male,49,PhD,Employed,precarious life,"A 49-year-old Male with PhD, now Employed, finds the ground beneath ever so brittle.",0.21
Male,49,High School Degree,Employed,moderate stability,"This 49-year-old Male, with High School Degree and Employed, embraces a life of moderate routine.",0.73
Female,53,No High School Degree,Employed,precarious life,"A 53-year-old Female with No High School Degree, now Employed, teeters on a fragile edge.",0.21
Female,35,High School Degree,Employed,unstable life,"This 35-year-old Female, holding High School Degree education and being Employed, tries to catch stability in motion.",0.53
Female,42,No High School Degree,Unemployed,precarious life,"A 42-year-old Female with No High School Degree, now Unemployed, finds the ground beneath ever so brittle.",0.14
Male,41,High School Degree,Employed,precarious life,"A 41-year-old Male with High School Degree, now Employed, walks a tightrope over uncertainty.",0.23
Male,57,High School Degree,Employed,moderate stability,"This 57-year-old Male, with High School Degree and Employed, embraces a life of moderate routine.",0.73
Female,57,High School Degree,Employed,unstable life,"A 57-year-old Female with High School Degree education and currently Employed, struggles to anchor amid shifting sands.",0.21
Male,54,No High School Degree,Employed,stable and supportive life,"This Male, aged 54, with No High School Degree and Employed, thrives in a life well-grounded.",0.92
Male,53,No High School Degree,Employed,stable and supportive life,"A 53-year-old Male with No High School Degree, Employed, basks in a secure routine.",0.82
Male,52,Degree,Employed,moderate stability,"This 52-year-old Male, with Degree and Employed, navigates days of calm balance.",0.83
Female,58,High School Degree,Unemployed,moderate stability,"A 58-year-old Female, High School Degree achieved and Unemployed, enjoys a life neither chaotic nor overly secure.",0.53
Male,41,Degree,Employed,precarious life,"A 41-year-old Male with Degree, now Employed, walks a tightrope over uncertainty.",0.42
Male,54,No High School Degree,Employed,stable and supportive life,"A 54-year-old Male with No High School Degree, Employed, basks in a secure routine.",0.73
Female,58,High School Degree,Unemployed,moderate stability,"A 58-year-old Female, High School Degree achieved and Unemployed, lives in steady rhythms.",0.53
Female,50,High School Degree,Unemployed,unstable life,"This 50-year-old Female, holding High School Degree education and being Unemployed, wades through chaos.",0.21
Male,55,Master,Employed,stable and supportive life,"A 55-year-old Male with Master, Employed, flourishes in a supportive environment.",0.92
Male,60,High School Degree,Employed,stable and supportive life,"This Male, aged 60, with High School Degree and Employed, savors the comforts of stability.",0.83
Male,35,High School Degree,Employed,stable and supportive life,"This Male, aged 35, with High School Degree and Employed, savors the comforts of stability.",0.83
Female,57,High School Degree,Unemployed,moderate stability,"This 57-year-old Female, with High School Degree and Unemployed, embraces a life of moderate routine.",0.53
Male,46,High School Degree,Employed,moderate stability,"A 46-year-old Male, High School Degree achieved and Employed, finds comfort in predictable patterns.",0.82
Female,36,No High School Degree,Unemployed,precarious life,"This Female of 36 years, armed with No High School Degree and currently Unemployed, balances hopes in a fragile reality.",0.23
Male,57,No High School Degree,Employed,stable and supportive life,"This Male, aged 57, with No High School Degree and Employed, thrives in a life well-grounded.",0.92
Male,63,High School Degree,Employed,stable and supportive life,"This Male, aged 63, with High School Degree and Employed, rests securely in an anchored existence.",0.83
Female,44,High School Degree,Employed,unstable life,"A 44-year-old Female with High School Degree education and currently Employed, struggles to anchor amid shifting sands.",0.21
Female,51,High School Degree,Employed,unstable life,"A 51-year-old Female with High School Degree education and currently Employed, struggles to anchor amid shifting sands.",0.21
Female,60,No High School Degree,Unemployed,precarious life,"This Female of 60 years, armed with No High School Degree and currently Unemployed, faces each day as a delicate balancing act.",0.21
Male,62,Degree,Employed,stable and supportive life,"This Male, aged 62, with Degree and Employed, thrives in a life well-grounded.",0.92
Male,66,High School Degree,Employed,stable and supportive life,"A 66-year-old Male with High School Degree, Employed, flourishes in a supportive environment.",0.83
Male,51,Degree,Employed,unstable life,"A 51-year-old Male with Degree education and currently Employed, faces days of constant flux.",0.23
Male,51,Master,Employed,moderate stability,"A 51-year-old Male, Master achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.73
Male,37,High School Degree,Employed,precarious life,"A 37-year-old Male with High School Degree, now Employed, walks a tightrope over uncertainty.",0.21
Male,52,No High School Degree,Employed,stable and supportive life,"This Male, aged 52, with No High School Degree and Employed, thrives in a life well-grounded.",0.92
Male,47,No High School Degree,Employed,stable and supportive life,"A 47-year-old Male with No High School Degree, Employed, flourishes in a supportive environment.",0.83
Female,68,PhD,Unemployed,stable and supportive life,"A 68-year-old Female with PhD, Unemployed, basks in a secure routine.",0.53
Male,48,High School Degree,Employed,precarious life,"This Male of 48 years, armed with High School Degree and currently Employed, balances hopes in a fragile reality.",0.42
Male,50,No High School Degree,Employed,precarious life,"This Male of 50 years, armed with No High School Degree and currently Employed, faces each day as a delicate balancing act.",0.42
Female,51,No High School Degree,Employed,precarious life,"A 51-year-old Female with No High School Degree, now Employed, teeters on a fragile edge.",0.23
Female,45,No High School Degree,Employed,unstable life,"A 45-year-old Female with No High School Degree education and currently Employed, struggles to anchor amid shifting sands.",0.21
Male,65,No High School Degree,Employed,stable and supportive life,"A 65-year-old Male with No High School Degree, Employed, flourishes in a supportive environment.",0.83
Male,48,No High School Degree,Employed,stable and supportive life,"A 48-year-old Male with No High School Degree, Employed, flourishes in a supportive environment.",0.83
Male,56,No High School Degree,Employed,stable and supportive life,"This Male, aged 56, with No High School Degree and Employed, savors the comforts of stability.",0.83
Male,49,No High School Degree,Employed,stable and supportive life,"A 49-year-old Male with No High School Degree, Employed, basks in a secure routine.",0.73
Female,41,Master,Unemployed,moderate stability,"This 41-year-old Female, with Master and Unemployed, enjoys days that flow with ease and care.",0.83
Female,48,No High School Degree,Employed,stable and supportive life,"This Female, aged 48, with No High School Degree and Employed, thrives in a life well-grounded.",0.92
Male,54,High School Degree,Employed,stable and supportive life,"This Male, aged 54, with High School Degree and Employed, thrives in a life well-grounded.",0.92
Male,50,No High School Degree,Employed,stable and supportive life,"A 50-year-old Male with No High School Degree, Employed, flourishes in a supportive environment.",0.83
Female,42,No High School Degree,Unemployed,unstable life,"This 42-year-old Female, holding No High School Degree education and being Unemployed, tries to catch stability in motion.",0.21
Male,39,No High School Degree,Employed,precarious life,"This Male of 39 years, armed with No High School Degree and currently Employed, balances hopes in a fragile reality.",0.42
Male,45,No High School Degree,Employed,unstable life,"A 45-year-old Male with No High School Degree education and currently Employed, faces days of constant flux.",0.21
Male,44,No High School Degree,Employed,stable and supportive life,"This Male, aged 44, with No High School Degree and Employed, rests securely in an anchored existence.",0.82
Male,56,High School Degree,Employed,moderate stability,"A 56-year-old Male, High School Degree achieved and Employed, finds comfort in predictable patterns.",0.82
Female,47,No High School Degree,Unemployed,unstable life,"A 47-year-old Female with No High School Degree education and currently Unemployed, struggles to anchor amid shifting sands.",0.14
Female,41,High School Degree,Unemployed,moderate stability,"This 41-year-old Female, with High School Degree and Unemployed, enjoys days that flow with ease and care.",0.83
Female,49,No High School Degree,Unemployed,moderate stability,"A 49-year-old Female, No High School Degree achieved and Unemployed, enjoys a life neither chaotic nor overly secure.",0.53
Female,43,High School Degree,Employed,precarious life,"A 43-year-old Female with High School Degree, now Employed, finds the ground beneath ever so brittle.",0.21
Female,48,No High School Degree,Employed,unstable life,"This 48-year-old Female, holding No High School Degree education and being Employed, wades through chaos.",0.42
Male,61,High School Degree,Employed,moderate stability,"A 61-year-old Male, High School Degree achieved and Employed, lives in steady rhythms.",0.83
Female,37,No High School Degree,Employed,moderate stability,"A 37-year-old Female, No High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.53
Male,53,High School Degree,Employed,stable and supportive life,"A 53-year-old Male with High School Degree, Employed, flourishes in a supportive environment.",0.83
Female,49,No High School Degree,Unemployed,moderate stability,"This 49-year-old Female, with No High School Degree and Unemployed, enjoys days that flow with ease and care.",0.83
Male,58,High School Degree,Employed,stable and supportive life,"A 58-year-old Male with High School Degree, Employed, lives surrounded by stability and care.",0.83
Male,52,High School Degree,Employed,moderate stability,"A 52-year-old Male, High School Degree achieved and Employed, lives in steady rhythms.",0.83
Female,45,No High School Degree,Unemployed,moderate stability,"A 45-year-old Female, No High School Degree achieved and Unemployed, enjoys a life neither chaotic nor overly secure.",0.53
Male,51,No High School Degree,Employed,stable and supportive life,"A 51-year-old Male with No High School Degree, Employed, lives surrounded by stability and care.",0.83
Female,43,No High School Degree,Employed,precarious life,"A 43-year-old Female with No High School Degree, now Employed, teeters on a fragile edge.",0.21
Female,53,No High School Degree,Employed,unstable life,"This 53-year-old Female, holding No High School Degree education and being Employed, wades through chaos.",0.42
Female,45,High School Degree,Unemployed,unstable life,"A 45-year-old Female with High School Degree education and currently Unemployed, navigates tumultuous waters.",0.21
Male,65,High School Degree,Employed,stable and supportive life,"This Male, aged 65, with High School Degree and Employed, rests securely in an anchored existence.",0.83
Male,50,Degree,Employed,moderate stability,"This 50-year-old Male, with Degree and Employed, navigates days of calm balance.",0.83
Female,47,Degree,Employed,moderate stability,"This 47-year-old Female, with Degree and Employed, embraces a life of moderate routine.",0.83
Male,36,PhD,Employed,unstable life,"This 36-year-old Male, holding PhD education and being Employed, tries to catch stability in motion.",0.82
Female,33,No High School Degree,Employed,unstable life,"This 33-year-old Female, holding No High School Degree education and being Employed, wades through chaos.",0.42
Female,34,No High School Degree,Unemployed,unstable life,"This 34-year-old Female, holding No High School Degree education and being Unemployed, moves through an ever-changing landscape.",0.21
Female,50,High School Degree,Unemployed,precarious life,"This Female of 50 years, armed with High School Degree and currently Unemployed, balances hopes in a fragile reality.",0.34
Male,54,Degree,Employed,moderate stability,"This 54-year-old Male, with Degree and Employed, enjoys days that flow with ease and care.",0.83
Female,37,High School Degree,Unemployed,precarious life,"This Female of 37 years, armed with High School Degree and currently Unemployed, balances hopes in a fragile reality.",0.34
Female,55,No High School Degree,Employed,precarious life,"A 55-year-old Female with No High School Degree, now Employed, finds the ground beneath ever so brittle.",0.21
Male,50,High School Degree,Employed,stable and supportive life,"A 50-year-old Male with High School Degree, Employed, basks in a secure routine.",0.82
Male,49,No High School Degree,Employed,precarious life,"A 49-year-old Male with No High School Degree, now Employed, walks a tightrope over uncertainty.",0.42
Female,61,No High School Degree,Employed,moderate stability,"A 61-year-old Female, No High School Degree achieved and Employed, lives in steady rhythms.",0.83
Male,59,High School Degree,Employed,stable and supportive life,"A 59-year-old Male with High School Degree, Employed, flourishes in a supportive environment.",0.83
Female,47,No High School Degree,Unemployed,precarious life,"This Female of 47 years, armed with No High School Degree and currently Unemployed, steps carefully in a fragile world.",0.21
Male,44,High School Degree,Employed,moderate stability,"A 44-year-old Male, High School Degree achieved and Employed, lives in steady rhythms.",0.83
Male,38,High School Degree,Employed,stable and supportive life,"A 38-year-old Male with High School Degree, Employed, flourishes in a supportive environment.",0.83
Male,49,High School Degree,Employed,stable and supportive life,"A 49-year-old Male with High School Degree, Employed, flourishes in a supportive environment.",0.83
Female,44,High School Degree,Unemployed,unstable life,"This 44-year-old Female, holding High School Degree education and being Unemployed, tries to catch stability in motion.",0.42
Male,47,High School Degree,Employed,stable and supportive life,"A 47-year-old Male with High School Degree, Employed, flourishes in a supportive environment.",0.83
Male,49,No High School Degree,Employed,precarious life,"A 49-year-old Male with No High School Degree, now Employed, finds the ground beneath ever so brittle.",0.21
Female,48,No High School Degree,Employed,precarious life,"A 48-year-old Female with No High School Degree, now Employed, finds the ground beneath ever so brittle.",0.21
Male,48,No High School Degree,Employed,precarious life,"This Male of 48 years, armed with No High School Degree and currently Employed, faces each day as a delicate balancing act.",0.42
Male,50,High School Degree,Employed,stable and supportive life,"A 50-year-old Male with High School Degree, Employed, basks in a secure routine.",0.82
Female,51,Degree,Employed,precarious life,"A 51-year-old Female with Degree, now Employed, teeters on a fragile edge.",0.21
Male,51,No High School Degree,Employed,precarious life,"This Male of 51 years, armed with No High School Degree and currently Employed, balances hopes in a fragile reality.",0.42
Female,43,No High School Degree,Employed,moderate stability,"This 43-year-old Female, with No High School Degree and Employed, navigates days of calm balance.",0.83
Female,57,High School Degree,Unemployed,unstable life,"A 57-year-old Female with High School Degree education and currently Unemployed, struggles to anchor amid shifting sands.",0.14
Female,45,No High School Degree,Unemployed,unstable life,"A 45-year-old Female with No High School Degree education and currently Unemployed, faces days of constant flux.",0.14
Female,46,No High School Degree,Unemployed,unstable life,"This 46-year-old Female, holding No High School Degree education and being Unemployed, tries to catch stability in motion.",0.21
Female,51,Degree,Employed,unstable life,"A 51-year-old Female with Degree education and currently Employed, navigates tumultuous waters.",0.53
Female,48,High School Degree,Unemployed,unstable life,"A 48-year-old Female with High School Degree education and currently Unemployed, struggles to anchor amid shifting sands.",0.14
Female,53,No High School Degree,Unemployed,unstable life,"A 53-year-old Female with No High School Degree education and currently Unemployed, struggles to anchor amid shifting sands.",0.14
Male,53,High School Degree,Employed,moderate stability,"This 53-year-old Male, with High School Degree and Employed, enjoys days that flow with ease and care.",0.83
Male,42,No High School Degree,Employed,unstable life,"This 42-year-old Male, holding No High School Degree education and being Employed, wades through chaos.",0.38
Female,50,No High School Degree,Employed,precarious life,"This Female of 50 years, armed with No High School Degree and currently Employed, faces each day as a delicate balancing act.",0.42
Male,45,Master,Employed,stable and supportive life,"A 45-year-old Male with Master, Employed, flourishes in a supportive environment.",0.83
Female,50,No High School Degree,Unemployed,precarious life,"This Female of 50 years, armed with No High School Degree and currently Unemployed, faces each day as a delicate balancing act.",0.21
Male,51,High School Degree,Employed,moderate stability,"This 51-year-old Male, with High School Degree and Employed, embraces a life of moderate routine.",0.73
Female,45,No High School Degree,Employed,unstable life,"This 45-year-old Female, holding No High School Degree education and being Employed, tries to catch stability in motion.",0.42
Female,46,No High School Degree,Unemployed,unstable life,"This 46-year-old Female, holding No High School Degree education and being Unemployed, tries to catch stability in motion.",0.21
Female,32,High School Degree,Unemployed,unstable life,"A 32-year-old Female with High School Degree education and currently Unemployed, struggles to anchor amid shifting sands.",0.14
Male,42,No High School Degree,Employed,unstable life,"A 42-year-old Male with No High School Degree education and currently Employed, navigates tumultuous waters.",0.43
Male,48,No High School Degree,Employed,precarious life,"This Male of 48 years, armed with No High School Degree and currently Employed, balances hopes in a fragile reality.",0.42
Male,47,No High School Degree,Employed,unstable life,"This 47-year-old Male, holding No High School Degree education and being Employed, wades through chaos.",0.21
Female,38,High School Degree,Employed,unstable life,"A 38-year-old Female with High School Degree education and currently Employed, struggles to anchor amid shifting sands.",0.21
Female,55,No High School Degree,Unemployed,unstable life,"This 55-year-old Female, holding No High School Degree education and being Unemployed, tries to catch stability in motion.",0.21
Female,43,High School Degree,Unemployed,precarious life,"This Female of 43 years, armed with High School Degree and currently Unemployed, faces each day as a delicate balancing act.",0.21
Female,53,No High School Degree,Unemployed,unstable life,"This 53-year-old Female, holding No High School Degree education and being Unemployed, tries to catch stability in motion.",0.21
Female,51,No High School Degree,Employed,precarious life,"A 51-year-old Female with No High School Degree, now Employed, walks a tightrope over uncertainty.",0.42
Female,45,No High School Degree,Unemployed,moderate stability,"A 45-year-old Female, No High School Degree achieved and Unemployed, enjoys a life neither chaotic nor overly secure.",0.53
Female,64,Degree,Employed,moderate stability,"A 64-year-old Female, Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.73
Female,37,High School Degree,Employed,unstable life,"A 37-year-old Female with High School Degree education and currently Employed, faces days of constant flux.",0.21
Male,59,No High School Degree,Employed,stable and supportive life,"A 59-year-old Male with No High School Degree, Employed, basks in a secure routine.",0.73
Male,58,No High School Degree,Employed,moderate stability,"A 58-year-old Male, No High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.53
Male,41,No High School Degree,Employed,unstable life,"A 41-year-old Male with No High School Degree education and currently Employed, navigates tumultuous waters.",0.42
Male,63,High School Degree,Employed,stable and supportive life,"A 63-year-old Male with High School Degree, Employed, flourishes in a supportive environment.",0.83
Female,52,High School Degree,Employed,stable and supportive life,"A 52-year-old Female with High School Degree, Employed, lives surrounded by stability and care.",0.83
Male,47,High School Degree,Employed,unstable life,"This 47-year-old Male, holding High School Degree education and being Employed, moves through an ever-changing landscape.",0.53
Male,49,No High School Degree,Employed,precarious life,"This Male of 49 years, armed with No High School Degree and currently Employed, faces each day as a delicate balancing act.",0.42
Male,52,High School Degree,Employed,stable and supportive life,"This Male, aged 52, with High School Degree and Employed, savors the comforts of stability.",0.83
Female,58,High School Degree,Employed,moderate stability,"This 58-year-old Female, with High School Degree and Employed, navigates days of calm balance.",0.83
Female,52,No High School Degree,Unemployed,unstable life,"This 52-year-old Female, holding No High School Degree education and being Unemployed, tries to catch stability in motion.",0.21
Female,34,No High School Degree,Unemployed,unstable life,"A 34-year-old Female with No High School Degree education and currently Unemployed, faces days of constant flux.",0.14
Male,57,No High School Degree,Employed,precarious life,"This Male of 57 years, armed with No High School Degree and currently Employed, steps carefully in a fragile world.",0.42
Male,38,No High School Degree,Employed,precarious life,"This Male of 38 years, armed with No High School Degree and currently Employed, steps carefully in a fragile world.",0.42
Female,58,High School Degree,Unemployed,moderate stability,"This 58-year-old Female, with High School Degree and Unemployed, navigates days of calm balance.",0.82
Female,56,High School Degree,Employed,precarious life,"A 56-year-old Female with High School Degree, now Employed, teeters on a fragile edge.",0.21
Male,41,No High School Degree,Employed,precarious life,"A 41-year-old Male with No High School Degree, now Employed, finds the ground beneath ever so brittle.",0.21
Female,49,No High School Degree,Employed,moderate stability,"This 49-year-old Female, with No High School Degree and Employed, navigates days of calm balance.",0.83
Female,37,High School Degree,Employed,unstable life,"This 37-year-old Female, holding High School Degree education and being Employed, tries to catch stability in motion.",0.53
Female,46,High School Degree,Employed,precarious life,"This Female of 46 years, armed with High School Degree and currently Employed, balances hopes in a fragile reality.",0.42
Male,49,High School Degree,Employed,moderate stability,"This 49-year-old Male, with High School Degree and Employed, enjoys days that flow with ease and care.",0.83
Male,59,Degree,Employed,stable and supportive life,"This Male, aged 59, with Degree and Employed, rests securely in an anchored existence.",0.83
Male,59,High School Degree,Employed,moderate stability,"This 59-year-old Male, with High School Degree and Employed, enjoys days that flow with ease and care.",0.83
Female,60,No High School Degree,Unemployed,moderate stability,"This 60-year-old Female, with No High School Degree and Unemployed, enjoys days that flow with ease and care.",0.83
Female,42,High School Degree,Employed,unstable life,"This 42-year-old Female, holding High School Degree education and being Employed, wades through chaos.",0.43
Male,48,High School Degree,Employed,precarious life,"A 48-year-old Male with High School Degree, now Employed, walks a tightrope over uncertainty.",0.21
Male,38,No High School Degree,Employed,moderate stability,"This 38-year-old Male, with No High School Degree and Employed, embraces a life of moderate routine.",0.53
Female,41,No High School Degree,Unemployed,unstable life,"A 41-year-old Female with No High School Degree education and currently Unemployed, faces days of constant flux.",0.14
Male,54,Master,Employed,precarious life,"This Male of 54 years, armed with Master and currently Employed, faces each day as a delicate balancing act.",0.42
Female,60,High School Degree,Unemployed,precarious life,"This Female of 60 years, armed with High School Degree and currently Unemployed, faces each day as a delicate balancing act.",0.21
Female,36,No High School Degree,Unemployed,unstable life,"A 36-year-old Female with No High School Degree education and currently Unemployed, navigates tumultuous waters.",0.14
Male,44,PhD,Employed,precarious life,"This Male of 44 years, armed with PhD and currently Employed, faces each day as a delicate balancing act.",0.42
Female,46,No High School Degree,Employed,unstable life,"This 46-year-old Female, holding No High School Degree education and being Employed, tries to catch stability in motion.",0.42
Female,50,High School Degree,Unemployed,precarious life,"A 50-year-old Female with High School Degree, now Unemployed, teeters on a fragile edge.",0.14
Female,40,High School Degree,Unemployed,unstable life,"A 40-year-old Female with High School Degree education and currently Unemployed, faces days of constant flux.",0.14
Male,56,Degree,Employed,stable and supportive life,"This Male, aged 56, with Degree and Employed, rests securely in an anchored existence.",0.83
Female,47,No High School Degree,Employed,moderate stability,"A 47-year-old Female, No High School Degree achieved and Employed, finds comfort in predictable patterns.",0.53
Female,51,No High School Degree,Employed,moderate stability,"A 51-year-old Female, No High School Degree achieved and Employed, finds comfort in predictable patterns.",0.53
Female,56,No High School Degree,Unemployed,stable and supportive life,"A 56-year-old Female with No High School Degree, Unemployed, flourishes in a supportive environment.",0.83
Female,50,No High School Degree,Unemployed,precarious life,"This Female of 50 years, armed with No High School Degree and currently Unemployed, steps carefully in a fragile world.",0.21
Female,42,No High School Degree,Employed,unstable life,"A 42-year-old Female with No High School Degree education and currently Employed, faces days of constant flux.",0.21
Female,49,Degree,Unemployed,moderate stability,"A 49-year-old Female, Degree achieved and Unemployed, enjoys a life neither chaotic nor overly secure.",0.53
Female,50,No High School Degree,Employed,moderate stability,"A 50-year-old Female, No High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.53
Male,49,High School Degree,Employed,moderate stability,"A 49-year-old Male, High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.53
Male,47,No High School Degree,Employed,precarious life,"This Male of 47 years, armed with No High School Degree and currently Employed, steps carefully in a fragile world.",0.42
Female,57,No High School Degree,Unemployed,unstable life,"A 57-year-old Female with No High School Degree education and currently Unemployed, navigates tumultuous waters.",0.21
Female,51,No High School Degree,Unemployed,precarious life,"A 51-year-old Female with No High School Degree, now Unemployed, finds the ground beneath ever so brittle.",0.14
Female,46,No High School Degree,Employed,precarious life,"A 46-year-old Female with No High School Degree, now Employed, walks a tightrope over uncertainty.",0.42
Male,56,Degree,Employed,moderate stability,"A 56-year-old Male, Degree achieved and Employed, lives in steady rhythms.",0.83
Female,48,No High School Degree,Employed,moderate stability,"This 48-year-old Female, with No High School Degree and Employed, enjoys days that flow with ease and care.",0.83
Female,56,No High School Degree,Unemployed,precarious life,"A 56-year-old Female with No High School Degree, now Unemployed, finds the ground beneath ever so brittle.",0.14
Male,57,Master,Employed,stable and supportive life,"This Male, aged 57, with Master and Employed, savors the comforts of stability.",0.83
Male,50,Master,Employed,moderate stability,"This 50-year-old Male, with Master and Employed, embraces a life of moderate routine.",0.73
Female,50,No High School Degree,Employed,unstable life,"This 50-year-old Female, holding No High School Degree education and being Employed, tries to catch stability in motion.",0.42
Female,35,No High School Degree,Unemployed,unstable life,"A 35-year-old Female with No High School Degree education and currently Unemployed, struggles to anchor amid shifting sands.",0.14
Male,38,High School Degree,Employed,unstable life,"This 38-year-old Male, holding High School Degree education and being Employed, wades through chaos.",0.42
Female,39,No High School Degree,Employed,unstable life,"A 39-year-old Female with No High School Degree education and currently Employed, faces days of constant flux.",0.21
Female,47,Master,Unemployed,unstable life,"This 47-year-old Female, holding Master education and being Unemployed, moves through an ever-changing landscape.",0.53
Female,58,High School Degree,Employed,unstable life,"This 58-year-old Female, holding High School Degree education and being Employed, tries to catch stability in motion.",0.53
Female,63,No High School Degree,Unemployed,precarious life,"This Female of 63 years, armed with No High School Degree and currently Unemployed, steps carefully in a fragile world.",0.21
