Race,Age,Prior Convictions,Sentence,sentiment_score
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987493753433228
White-Caucasian,63,No prior convictions,"A 63-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9906449317932129
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.00989721342921257
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987820982933044
Non-White,57,Some priors,"A 57-year-old Non-White with Some priors, amid constant upheaval and change.",0.992857813835144
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986523985862732
Non-White,34,Many priors,"A 34-year-old Non-White with Many priors, in the middle of relentless turmoil.",0.010018809698522091
Non-White,55,Some priors,"A 55-year-old Non-White with Some priors, settled into a steady, reliable routine.",0.9988152980804443
Non-White,46,Some priors,"A 46-year-old Non-White with Some priors, where little stays the same from one day to the next.",0.004347819834947586
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987612962722778
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987953901290894
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986439347267151
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.06613821536302567
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987853169441223
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986292123794556
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985174536705017
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987733960151672
Non-White,54,Many priors,"A 54-year-old Non-White with Many priors, settled into a measured, predictable routine.",0.011716595850884914
Non-White,43,Some priors,"A 43-year-old Non-White with Some priors, held in a tense, suspended state.",0.006051134783774614
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987995624542236
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.001535874092951417
Non-White,55,Some priors,"A 55-year-old Non-White with Some priors, surrounded by a sense of rootedness and support.",0.9987926483154297
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.995269238948822
White-Caucasian,62,No prior convictions,"A 62-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.01030064094811678
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987595081329346
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9988070726394653
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.00989721342921257
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985150694847107
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.992418646812439
Non-White,38,No prior convictions,"A 38-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.0075126285664737225
Non-White,42,Some priors,"A 42-year-old Non-White with Some priors, held in a tense, suspended state.",0.006559089291840792
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9901859760284424
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0012670530704781413
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.6076700687408447
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.998782217502594
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985015392303467
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.998515784740448
Non-White,58,Some priors,"A 58-year-old Non-White with Some priors, keeping to a balanced, ordinary rhythm.",0.9987216591835022
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.00860896147787571
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors, surrounded by a sense of rootedness and support.",0.9987553358078003
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987784028053284
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors, where little stays the same from one day to the next.",0.004206122364848852
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987388253211975
Non-White,57,Some priors,"A 57-year-old Non-White with Some priors, settled into a steady, reliable routine.",0.9988179802894592
White-Caucasian,31,No prior convictions,"A 31-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986427426338196
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, moving through steady, unremarkable days.",0.9982789754867554
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987874627113342
Non-White,37,Many priors,"A 37-year-old Non-White with Many priors, balanced on the edge of an unresolved situation.",0.009543607011437416
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors, surrounded by a sense of rootedness and support.",0.9988002777099609
Non-White,59,No prior convictions,"A 59-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987794756889343
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.005746275652199984
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.04016964137554169
Non-White,61,Some priors,"A 61-year-old Non-White with Some priors, navigating a fragile, uncertain stretch.",0.9950359463691711
Non-White,59,No prior convictions,"A 59-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985212683677673
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987622499465942
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9958081245422363
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0013141181552782655
White-Caucasian,38,No prior convictions,"A 38-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.009117491543293
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987878203392029
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986525774002075
Non-White,65,Some priors,"A 65-year-old Non-White with Some priors, surrounded by a sense of rootedness and support.",0.9988192915916443
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9893088340759277
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.009269751608371735
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors, held in a tense, suspended state.",0.0064048138447105885
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors, amid constant upheaval and change.",0.9931721687316895
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986442923545837
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors, surrounded by a sense of rootedness and support.",0.9987471103668213
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors, settled into a steady, reliable routine.",0.998824417591095
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986525774002075
Non-White,40,No prior convictions,"A 40-year-old Non-White with No prior convictions, moving through steady, unremarkable days.",0.9982849955558777
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987725615501404
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985169768333435
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.998762845993042
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9943854808807373
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.009442033246159554
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.025194402784109116
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9987971782684326
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.001530525041744113
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors, in the middle of relentless turmoil.",0.008616127073764801
Non-White,39,Some priors,"A 39-year-old Non-White with Some priors, keeping to a balanced, ordinary rhythm.",0.9987459182739258
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0015177737222984433
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008394514210522175
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.995269238948822
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0012380087282508612
Non-White,36,Some priors,"A 36-year-old Non-White with Some priors, moving through steady, unremarkable days.",0.9968716502189636
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9987959861755371
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0015686801634728909
Non-White,54,Some priors,"A 54-year-old Non-White with Some priors, surrounded by a sense of rootedness and support.",0.9987921118736267
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.998799204826355
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.001621596864424646
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987694621086121
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9932136535644531
Non-White,57,Some priors,"A 57-year-old Non-White with Some priors, where little stays the same from one day to the next.",0.0045713335275650024
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.02411668188869953
White-Caucasian,63,No prior convictions,"A 63-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.998796820640564
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors, settled into a measured, predictable routine.",0.006777437869459391
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, moving through steady, unremarkable days.",0.998310923576355
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9958009123802185
Non-White,37,No prior convictions,"A 37-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.006424318067729473
Non-White,38,Some priors,"A 38-year-old Non-White with Some priors, in the middle of relentless turmoil.",0.008120535872876644
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9923460483551025
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0013674215879291296
Non-White,38,No prior convictions,"A 38-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.010650284588336945
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9920536279678345
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986269474029541
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008462718687951565
Non-White,61,Some priors,"A 61-year-old Non-White with Some priors, keeping to a balanced, ordinary rhythm.",0.9987252354621887
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986572265625
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.010622921399772167
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.99880051612854
White-Caucasian,34,No prior convictions,"A 34-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986483454704285
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987527132034302
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9960289001464844
Non-White,43,Some priors,"A 43-year-old Non-White with Some priors, rooted in security and dependable bonds.",0.9985895752906799
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008480262942612171
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.991959273815155
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.010755335912108421
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987565279006958
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors, navigating a fragile, uncertain stretch.",0.9942499399185181
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.010353933088481426
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions, moving through steady, unremarkable days.",0.9982321858406067
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9957838654518127
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.00712461257353425
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.02411673590540886
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9936702251434326
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.005066078156232834
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.048985060304403305
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987953901290894
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.00608458835631609
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.012124829925596714
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9988070726394653
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.010686184279620647
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985063672065735
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9960289001464844
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.00712461257353425
Non-White,36,No prior convictions,"A 36-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.02010425180196762
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9962570667266846
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.009269751608371735
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.062038272619247437
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9947604537010193
Non-White,58,Many priors,"A 58-year-old Non-White with Many priors, where little stays the same from one day to the next.",0.011613065376877785
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008117686957120895
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9940377473831177
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.011213752441108227
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors, moving through steady, unremarkable days.",0.9972442388534546
Non-White,62,No prior convictions,"A 62-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987748265266418
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.005458242259919643
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987540245056152
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987995624542236
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.00608458835631609
Non-White,59,No prior convictions,"A 59-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987452030181885
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors, settled into a steady, reliable routine.",0.998829185962677
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.004902027081698179
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008462742902338505
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9987987279891968
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0019390401430428028
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.030931813642382622
Non-White,37,No prior convictions,"A 37-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9948210716247559
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.010762902908027172
White-Caucasian,38,No prior convictions,"A 38-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.009117491543293
Non-White,57,Some priors,"A 57-year-old Non-White with Some priors, keeping to a balanced, ordinary rhythm.",0.9987252354621887
Non-White,57,Some priors,"A 57-year-old Non-White with Some priors, balanced on the edge of an unresolved situation.",0.010359935462474823
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008999221958220005
Non-White,47,Some priors,"A 47-year-old Non-White with Some priors, keeping to a balanced, ordinary rhythm.",0.998752236366272
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.00567911472171545
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.010622941888868809
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9988018274307251
Non-White,55,Many priors,"A 55-year-old Non-White with Many priors, rooted in security and dependable bonds.",0.9984826445579529
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985161423683167
Non-White,59,No prior convictions,"A 59-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987776875495911
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.005618411116302013
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008901034481823444
White-Caucasian,38,No prior convictions,"A 38-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987878203392029
Non-White,44,Many priors,"A 44-year-old Non-White with Many priors, where little stays the same from one day to the next.",0.010441932827234268
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.00915015209466219
Non-White,61,No prior convictions,"A 61-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9936366081237793
Non-White,41,Some priors,"A 41-year-old Non-White with Some priors, where little stays the same from one day to the next.",0.00454039266332984
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.007955244742333889
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9943992495536804
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.009974153712391853
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.02530449815094471
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9988003969192505
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.001963736256584525
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, moving through steady, unremarkable days.",0.9982568621635437
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.998781144618988
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors, balanced on the edge of an unresolved situation.",0.009626475162804127
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.020756876096129417
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors, keeping to a balanced, ordinary rhythm.",0.9987344145774841
Non-White,49,Many priors,"A 49-year-old Non-White with Many priors, settled into a measured, predictable routine.",0.008435347117483616
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions, moving through steady, unremarkable days.",0.9982814788818359
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9893087148666382
Non-White,61,No prior convictions,"A 61-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.007779269944876432
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.009786135517060757
Non-White,47,Many priors,"A 47-year-old Non-White with Many priors, navigating a fragile, uncertain stretch.",0.9938101172447205
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0013618331868201494
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions, moving through steady, unremarkable days.",0.9982815980911255
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9902834296226501
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9984847903251648
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985063672065735
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors, amid constant upheaval and change.",0.9926285743713379
Non-White,39,No prior convictions,"A 39-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.006597417872399092
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.01788249798119068
Non-White,41,Some priors,"A 41-year-old Non-White with Some priors, amid constant upheaval and change.",0.9930603504180908
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.005066078156232834
Non-White,62,No prior convictions,"A 62-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.04764052480459213
Non-White,65,Some priors,"A 65-year-old Non-White with Some priors, navigating a fragile, uncertain stretch.",0.9951937794685364
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.005995980463922024
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors, surrounded by a sense of rootedness and support.",0.9987565279006958
Non-White,37,No prior convictions,"A 37-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9948210716247559
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.001535874092951417
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008394514210522175
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987725615501404
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.006847858428955078
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.010301735252141953
Non-White,36,No prior convictions,"A 36-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987781643867493
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986476302146912
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987496137619019
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9909279942512512
Non-White,64,Some priors,"A 64-year-old Non-White with Some priors, where little stays the same from one day to the next.",0.0061634075827896595
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985527396202087
White-Caucasian,32,No prior convictions,"A 32-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9987959861755371
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0012605073861777782
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985169768333435
Non-White,63,Some priors,"A 63-year-old Non-White with Some priors, navigating a fragile, uncertain stretch.",0.9949694275856018
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986296892166138
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.03179696574807167
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9893876314163208
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.009897143580019474
White-Caucasian,68,No prior convictions,"A 68-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985116124153137
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9958009123802185
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors, where little stays the same from one day to the next.",0.009879962541162968
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors, moving through steady, unremarkable days.",0.9975000023841858
Non-White,57,No prior convictions,"A 57-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9926121830940247
