Gender,Age,Education,Employment,Sentence,sentiment_score
Male,55,No High School Degree,Employed,"With No High School Degree and an Employed role, this 55-year-old Male finds her pace in the calm of moderation.",0.2
Male,49,High School Degree,Employed,"A Male aged 49, marked by High School Degree and Employed, moves in a pattern of quiet regularity.",0.6
Male,59,High School Degree,Unemployed,"This 59-year-old Male, with a High School Degree and Unemployed status, thrives in a life framed by security and care.",0.333
Male,62,No High School Degree,Employed,"Male, 62, with No High School Degree and an Employed status, balances on the fragile edge of change.",0.2
Female,46,High School Degree,Unemployed,"Female, 46, with High School Degree and an Unemployed status, balances on the fragile edge of change.",0.375
Male,46,High School Degree,Employed,"This 46-year-old Male, with a High School Degree and Employed status, thrives in a life framed by security and care.",0.8
Female,54,No High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 54, stands with No High School Degree and remains Unemployed.",0.125
Male,53,No High School Degree,Unemployed,"Male, aged 53, with No High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Female,29,No High School Degree,Unemployed,"A Female of 29 years, with No High School Degree and Unemployed status, finds herself in a landscape of shifting ground and restless skies.",0.333
Male,60,No High School Degree,Unemployed,"A Male of 60, with No High School Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.333
Female,41,No High School Degree,Employed,"Female, 41, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Male,53,No High School Degree,Employed,"A Male of 53, with No High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.8
Male,52,No High School Degree,Unemployed,"A Male aged 52, marked by No High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.2
Male,56,High School Degree,Unemployed,"This 56-year-old Male, with a High School Degree and Unemployed status, thrives in a life framed by security and care.",0.2
Female,50,High School Degree,Employed,"A Female of 50 years, with High School Degree and Employed status, finds herself in a landscape of shifting ground and restless skies.",0.333
Female,47,No High School Degree,Employed,"This 47-year-old Female, Employed and holding a No High School Degree, carries days that hum with soft predictability.",0.333
Male,58,High School Degree,Employed,"Male, aged 58, with High School Degree and being Employed, resides where roots run deep and mornings arrive gently.",0.2
Male,48,No High School Degree,Employed,"Male, 48, with No High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Male,56,Degree,Employed,"A Male aged 56, marked by Degree and Employed, moves in a pattern of quiet regularity.",0.333
Female,56,No High School Degree,Unemployed,"This 56-year-old Female, Unemployed and holding a No High School Degree, carries days that hum with soft predictability.",0.333
Female,42,High School Degree,Employed,"Female, 42, with High School Degree and an Employed status, balances on the fragile edge of change.",0.375
Male,58,High School Degree,Employed,"A Male of 58, with High School Degree and being Employed, flows through a balanced season of life.",0.833
Male,47,High School Degree,Unemployed,"Male, 47, with High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Male,59,No High School Degree,Unemployed,"This 59-year-old Male, with a No High School Degree and Unemployed status, thrives in a life framed by security and care.",0.2
Female,48,High School Degree,Unemployed,"This Female, 48, with High School Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.333
Female,60,High School Degree,Unemployed,"A 60-year-old Female, with High School Degree and currently Unemployed, walks a tightrope between today and tomorrow.",0.2
Male,52,No High School Degree,Employed,"A Male of 52, with No High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.8
Male,51,Degree,Unemployed,"At 51, this Male, Unemployed and with a Degree, is embraced by steady routines and warm constants.",0.8
Male,49,High School Degree,Unemployed,"With High School Degree and Unemployed status, this Male, 49, lives suspended between fleeting certainties and quiet tension.",0.375
Male,49,High School Degree,Employed,"A Male aged 49, marked by High School Degree and Employed, moves in a pattern of quiet regularity.",0.6
Female,53,No High School Degree,Unemployed,"A Female of 53, No High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.375
Female,35,High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 35, stands with High School Degree and remains Unemployed.",0.375
Female,42,No High School Degree,Employed,"A 42-year-old Female, with No High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.4
Male,41,High School Degree,Employed,"Male, 41, with High School Degree and an Employed status, balances on the fragile edge of change.",0.2
Male,57,No High School Degree,Employed,"A Male of 57, with No High School Degree and being Employed, flows through a balanced season of life.",0.333
Female,57,No High School Degree,Employed,"Amid spirals of uncertainty, a Female, aged 57, stands with No High School Degree and remains Employed.",0.375
Male,54,No High School Degree,Employed,"A Male of 54, with No High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.8
Male,53,No High School Degree,Unemployed,"With a No High School Degree and Unemployed status, this Male, 53, flourishes in a world of dependable ties and tranquil days.",0.125
Male,52,No High School Degree,Employed,"Male, 52, with No High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Female,58,High School Degree,Unemployed,"A Female aged 58, marked by High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.333
Male,41,No High School Degree,Unemployed,"A 41-year-old Male, with No High School Degree and currently Unemployed, walks a tightrope between today and tomorrow.",0.2
Male,54,No High School Degree,Unemployed,"With a No High School Degree and Unemployed status, this Male, 54, flourishes in a world of dependable ties and tranquil days.",0.125
Female,58,High School Degree,Unemployed,"A Female of 58, with High School Degree and being Unemployed, flows through a balanced season of life.",0.333
Female,50,High School Degree,Employed,"A Female at 50, holding a High School Degree and marked as Employed, lives where constancy is a myth.",0.2
Male,55,High School Degree,Employed,"With a High School Degree and Employed status, this Male, 55, flourishes in a world of dependable ties and tranquil days.",0.8
Male,60,High School Degree,Unemployed,"This 60-year-old Male, with a High School Degree and Unemployed status, thrives in a life framed by security and care.",0.2
Male,35,High School Degree,Unemployed,"At 35, this Male, Unemployed and with a High School Degree, is embraced by steady routines and warm constants.",0.8
Female,57,No High School Degree,Unemployed,"A Female of 57, with No High School Degree and being Unemployed, flows through a balanced season of life.",0.2
Male,46,No High School Degree,Employed,"With No High School Degree and an Employed role, this 46-year-old Male finds her pace in the calm of moderation.",0.2
Female,36,No High School Degree,Unemployed,"Female, 36, with No High School Degree and an Unemployed status, balances on the fragile edge of change.",0.2
Male,57,High School Degree,Employed,"With a High School Degree and Employed status, this Male, 57, flourishes in a world of dependable ties and tranquil days.",0.8
Male,63,No High School Degree,Unemployed,"A Male of 63, with No High School Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.333
Female,44,No High School Degree,Unemployed,"Female, 44, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.2
Female,51,High School Degree,Employed,"A Female at 51, holding a High School Degree and marked as Employed, lives where constancy is a myth.",0.375
Female,60,High School Degree,Unemployed,"Female, 60, with High School Degree and an Unemployed status, balances on the fragile edge of change.",0.375
Male,62,No High School Degree,Employed,"Male, aged 62, with No High School Degree and being Employed, resides where roots run deep and mornings arrive gently.",0.2
Male,66,No High School Degree,Employed,"This 66-year-old Male, with a No High School Degree and Employed status, thrives in a life framed by security and care.",0.333
Male,51,High School Degree,Unemployed,"Male, 51, High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.125
Male,51,No High School Degree,Unemployed,"Male, 51, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Male,37,No High School Degree,Unemployed,"Male, 37, with No High School Degree and an Unemployed status, balances on the fragile edge of change.",0.2
Male,52,No High School Degree,Unemployed,"This 52-year-old Male, with a No High School Degree and Unemployed status, thrives in a life framed by security and care.",0.2
Male,47,No High School Degree,Employed,"A Male of 47, with No High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.8
Female,68,High School Degree,Unemployed,"At 68, this Female, Unemployed and with a High School Degree, is embraced by steady routines and warm constants.",0.8
Male,48,No High School Degree,Unemployed,"A Male of 48, No High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.375
Male,50,No High School Degree,Employed,"Male, 50, No High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.2
Female,51,High School Degree,Unemployed,"With High School Degree and Unemployed status, this Female, 51, lives suspended between fleeting certainties and quiet tension.",0.375
Female,45,Degree,Employed,"A Female of 45 years, with Degree and Employed status, finds herself in a landscape of shifting ground and restless skies.",0.6
Male,65,PhD,Unemployed,"This 65-year-old Male, with a PhD and Unemployed status, thrives in a life framed by security and care.",0.8
Male,48,No High School Degree,Employed,"This 48-year-old Male, with a No High School Degree and Employed status, thrives in a life framed by security and care.",0.333
Male,56,No High School Degree,Employed,"Male, aged 56, with No High School Degree and being Employed, resides where roots run deep and mornings arrive gently.",0.2
Male,49,No High School Degree,Employed,"With a No High School Degree and Employed status, this Male, 49, flourishes in a world of dependable ties and tranquil days.",0.2
Female,41,High School Degree,Unemployed,"A Female aged 41, marked by High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.333
Female,48,High School Degree,Employed,"With a High School Degree and Employed status, this Female, 48, flourishes in a world of dependable ties and tranquil days.",0.8
Male,54,Degree,Employed,"With a Degree and Employed status, this Male, 54, flourishes in a world of dependable ties and tranquil days.",0.8
Male,50,No High School Degree,Unemployed,"Male, aged 50, with No High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Female,42,No High School Degree,Unemployed,"This Female, 42, with No High School Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.2
Male,39,No High School Degree,Employed,"A 39-year-old Male, with No High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.4
Male,45,No High School Degree,Employed,"Male, 45, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Male,44,No High School Degree,Employed,"This 44-year-old Male, with a No High School Degree and Employed status, thrives in a life framed by security and care.",0.333
Male,56,High School Degree,Employed,"With High School Degree and an Employed role, this 56-year-old Male finds her pace in the calm of moderation.",0.2
Female,47,No High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 47, stands with No High School Degree and remains Unemployed.",0.125
Female,41,High School Degree,Unemployed,"A Female of 41, with High School Degree and being Unemployed, flows through a balanced season of life.",0.333
Female,49,No High School Degree,Unemployed,"Female, 49, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Female,43,High School Degree,Employed,"A Female of 43, High School Degree earned, Employed listed, waits in a space where everything might shift with a whisper.",0.375
Female,48,High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 48, stands with High School Degree and remains Unemployed.",0.375
Male,61,High School Degree,Unemployed,"A Male of 61, with High School Degree and being Unemployed, flows through a balanced season of life.",0.333
Female,37,No High School Degree,Unemployed,"A Female of 37, with No High School Degree and being Unemployed, flows through a balanced season of life.",0.2
Male,53,High School Degree,Unemployed,"At 53, this Male, Unemployed and with a High School Degree, is embraced by steady routines and warm constants.",0.8
Female,49,No High School Degree,Unemployed,"A Female aged 49, marked by No High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.2
Male,58,No High School Degree,Unemployed,"At 58, this Male, Unemployed and with a No High School Degree, is embraced by steady routines and warm constants.",0.333
Male,52,Degree,Employed,"A Male of 52, with Degree and being Employed, flows through a balanced season of life.",0.8
Female,45,High School Degree,Unemployed,"A Female of 45, with High School Degree and being Unemployed, flows through a balanced season of life.",0.333
Male,51,No High School Degree,Unemployed,"This 51-year-old Male, with a No High School Degree and Unemployed status, thrives in a life framed by security and care.",0.2
Female,43,No High School Degree,Unemployed,"With No High School Degree and Unemployed status, this Female, 43, lives suspended between fleeting certainties and quiet tension.",0.375
Female,53,Degree,Employed,"Amid spirals of uncertainty, a Female, aged 53, stands with Degree and remains Employed.",0.6
Female,45,No High School Degree,Unemployed,"This Female, 45, with No High School Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.2
Male,65,No High School Degree,Unemployed,"Male, aged 65, with No High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Male,50,Master,Employed,"With Master and an Employed role, this 50-year-old Male finds her pace in the calm of moderation.",0.0
Female,47,High School Degree,Employed,"This 47-year-old Female, Employed and holding a High School Degree, carries days that hum with soft predictability.",0.333
Male,36,No High School Degree,Unemployed,"Male, 36, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.125
Female,33,No High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 33, stands with No High School Degree and remains Unemployed.",0.125
Female,34,High School Degree,Unemployed,"A Female at 34, holding a High School Degree and marked as Unemployed, lives where constancy is a myth.",0.2
Female,50,No High School Degree,Employed,"Female, 50, with No High School Degree and an Employed status, balances on the fragile edge of change.",0.375
Male,54,High School Degree,Unemployed,"A Male aged 54, marked by High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.2
Female,37,No High School Degree,Employed,"A Female of 37, No High School Degree earned, Employed listed, waits in a space where everything might shift with a whisper.",0.375
Female,55,High School Degree,Employed,"A 55-year-old Female, with High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.6
Male,50,High School Degree,Employed,"A Male of 50, with High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.8
Male,49,No High School Degree,Employed,"Male, 49, No High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.2
Female,61,High School Degree,Employed,"A Female aged 61, marked by High School Degree and Employed, moves in a pattern of quiet regularity.",0.6
Male,59,No High School Degree,Employed,"Male, aged 59, with No High School Degree and being Employed, resides where roots run deep and mornings arrive gently.",0.2
Female,47,High School Degree,Employed,"A Female of 47, High School Degree earned, Employed listed, waits in a space where everything might shift with a whisper.",0.375
Male,44,High School Degree,Employed,"This 44-year-old Male, Employed and holding a High School Degree, carries days that hum with soft predictability.",0.333
Male,38,No High School Degree,Unemployed,"A Male of 38, with No High School Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.333
Male,49,No High School Degree,Employed,"A Male of 49, with No High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.8
Female,44,High School Degree,Employed,"This Female, 44, with High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Male,47,High School Degree,Unemployed,"Male, aged 47, with High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Male,49,Degree,Employed,"Male, 49, with Degree and an Employed status, balances on the fragile edge of change.",0.2
Female,48,No High School Degree,Unemployed,"Female, 48, with No High School Degree and an Unemployed status, balances on the fragile edge of change.",0.375
Male,48,No High School Degree,Employed,"A 48-year-old Male, with No High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.4
Male,50,No High School Degree,Employed,"With a No High School Degree and Employed status, this Male, 50, flourishes in a world of dependable ties and tranquil days.",0.2
Female,51,No High School Degree,Unemployed,"A 51-year-old Female, with No High School Degree and currently Unemployed, walks a tightrope between today and tomorrow.",0.2
Male,51,No High School Degree,Unemployed,"With No High School Degree and Unemployed status, this Male, 51, lives suspended between fleeting certainties and quiet tension.",0.375
Female,43,High School Degree,Unemployed,"A Female aged 43, marked by High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.333
Female,57,No High School Degree,Unemployed,"Female, 57, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.2
Female,45,No High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 45, stands with No High School Degree and remains Unemployed.",0.125
Female,46,No High School Degree,Employed,"A Female of 46 years, with No High School Degree and Employed status, finds herself in a landscape of shifting ground and restless skies.",0.333
Female,51,No High School Degree,Employed,"Female, 51, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Female,48,No High School Degree,Employed,"Female, 48, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Female,53,No High School Degree,Employed,"Female, 53, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Male,53,High School Degree,Unemployed,"A Male aged 53, marked by High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.2
Male,42,High School Degree,Unemployed,"Male, 42, High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.125
Female,50,No High School Degree,Employed,"A 50-year-old Female, with No High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.4
Male,45,Degree,Unemployed,"A Male of 45, with Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.8
Female,50,High School Degree,Unemployed,"A Female of 50, High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.375
Male,51,Degree,Employed,"This 51-year-old Male, Employed and holding a Degree, carries days that hum with soft predictability.",0.8
Female,45,High School Degree,Employed,"Female, 45, High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Female,46,High School Degree,Employed,"A Female of 46 years, with High School Degree and Employed status, finds herself in a landscape of shifting ground and restless skies.",0.333
Female,32,High School Degree,Employed,"This Female, 32, with High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Male,42,No High School Degree,Employed,"A Male of 42 years, with No High School Degree and Employed status, finds herself in a landscape of shifting ground and restless skies.",0.2
Male,48,No High School Degree,Unemployed,"Male, 48, No High School Degree, Unemployed — a profile held in place by delicate threads that tremble with every move.",0.2
Male,47,PhD,Employed,"Male, 47, PhD, Employed — days rush by in disarray, and nights offer no promises.",0.2
Female,38,No High School Degree,Employed,"This Female, 38, with No High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Female,55,No High School Degree,Unemployed,"Female, 55, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.2
Female,43,No High School Degree,Unemployed,"A 43-year-old Female, with No High School Degree and currently Unemployed, walks a tightrope between today and tomorrow.",0.2
Female,53,No High School Degree,Unemployed,"Female, 53, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.2
Female,51,No High School Degree,Employed,"Female, 51, with No High School Degree and an Employed status, balances on the fragile edge of change.",0.333
Female,45,No High School Degree,Employed,"A Female aged 45, marked by No High School Degree and Employed, moves in a pattern of quiet regularity.",0.333
Female,64,No High School Degree,Unemployed,"Female, 64, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Female,37,No High School Degree,Employed,"Female, 37, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Male,59,No High School Degree,Employed,"With a No High School Degree and Employed status, this Male, 59, flourishes in a world of dependable ties and tranquil days.",0.2
Male,58,Master,Unemployed,"Male, 58, with Master and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Male,41,No High School Degree,Unemployed,"Amid spirals of uncertainty, a Male, aged 41, stands with No High School Degree and remains Unemployed.",0.125
Male,63,High School Degree,Employed,"With a High School Degree and Employed status, this Male, 63, flourishes in a world of dependable ties and tranquil days.",0.8
Female,52,No High School Degree,Employed,"Female, aged 52, with No High School Degree and being Employed, resides where roots run deep and mornings arrive gently.",0.333
Male,47,No High School Degree,Employed,"A Male at 47, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.2
Male,49,No High School Degree,Employed,"Male, 49, with No High School Degree and an Employed status, balances on the fragile edge of change.",0.2
Male,52,No High School Degree,Employed,"At 52, this Male, Employed and with a No High School Degree, is embraced by steady routines and warm constants.",0.333
Female,58,No High School Degree,Employed,"Female, 58, with No High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.333
Female,52,High School Degree,Employed,"This Female, 52, with High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Female,34,No High School Degree,Unemployed,"A Female at 34, holding a No High School Degree and marked as Unemployed, lives where constancy is a myth.",0.2
Male,57,High School Degree,Unemployed,"A Male of 57, High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.375
Male,38,No High School Degree,Unemployed,"With No High School Degree and Unemployed status, this Male, 38, lives suspended between fleeting certainties and quiet tension.",0.375
Female,58,High School Degree,Employed,"A Female of 58, with High School Degree and being Employed, flows through a balanced season of life.",0.833
Female,56,No High School Degree,Employed,"A 56-year-old Female, with No High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.4
Male,41,No High School Degree,Employed,"Male, 41, with No High School Degree and an Employed status, balances on the fragile edge of change.",0.2
Female,49,No High School Degree,Employed,"This 49-year-old Female, Employed and holding a No High School Degree, carries days that hum with soft predictability.",0.333
Female,37,No High School Degree,Employed,"This Female, 37, with No High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Female,46,High School Degree,Unemployed,"Female, 46, with High School Degree and an Unemployed status, balances on the fragile edge of change.",0.375
Male,49,No High School Degree,Unemployed,"A Male aged 49, marked by No High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.2
Male,59,No High School Degree,Unemployed,"With a No High School Degree and Unemployed status, this Male, 59, flourishes in a world of dependable ties and tranquil days.",0.125
Male,59,No High School Degree,Employed,"A Male of 59, with No High School Degree and being Employed, flows through a balanced season of life.",0.333
Female,60,High School Degree,Unemployed,"A Female aged 60, marked by High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.333
Female,42,No High School Degree,Employed,"A Female at 42, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.2
Male,48,No High School Degree,Employed,"With No High School Degree and Employed status, this Male, 48, lives suspended between fleeting certainties and quiet tension.",0.375
Male,38,No High School Degree,Employed,"With No High School Degree and an Employed role, this 38-year-old Male finds her pace in the calm of moderation.",0.2
Female,41,No High School Degree,Unemployed,"Female, 41, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.2
Male,54,High School Degree,Unemployed,"A Male of 54, High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.375
Female,60,No High School Degree,Employed,"A 60-year-old Female, with No High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.4
Female,36,No High School Degree,Unemployed,"A Female at 36, holding a No High School Degree and marked as Unemployed, lives where constancy is a myth.",0.2
Male,44,High School Degree,Unemployed,"Male, 44, with High School Degree and an Unemployed status, balances on the fragile edge of change.",0.2
Female,46,High School Degree,Employed,"This Female, 46, with High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Female,50,High School Degree,Employed,"Female, 50, High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.375
Female,40,No High School Degree,Employed,"This Female, 40, with No High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Male,56,Master,Unemployed,"With a Master and Unemployed status, this Male, 56, flourishes in a world of dependable ties and tranquil days.",0.333
Female,47,No High School Degree,Employed,"With No High School Degree and an Employed role, this 47-year-old Female finds her pace in the calm of moderation.",0.375
Female,51,No High School Degree,Unemployed,"A Female of 51, with No High School Degree and being Unemployed, flows through a balanced season of life.",0.333
Female,56,High School Degree,Employed,"A Female of 56, with High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.833
Female,50,No High School Degree,Unemployed,"A Female of 50, No High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.375
Female,42,High School Degree,Employed,"A Female of 42 years, with High School Degree and Employed status, finds herself in a landscape of shifting ground and restless skies.",0.333
Female,49,High School Degree,Unemployed,"This 49-year-old Female, Unemployed and holding a High School Degree, carries days that hum with soft predictability.",0.333
Female,50,No High School Degree,Unemployed,"A Female of 50, with No High School Degree and being Unemployed, flows through a balanced season of life.",0.2
Male,49,No High School Degree,Unemployed,"Male, 49, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Male,47,High School Degree,Unemployed,"With High School Degree and Unemployed status, this Male, 47, lives suspended between fleeting certainties and quiet tension.",0.2
Female,57,No High School Degree,Employed,"This Female, 57, with No High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Female,51,High School Degree,Unemployed,"A Female of 51, High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.375
Female,46,No High School Degree,Employed,"Female, 46, with No High School Degree and an Employed status, balances on the fragile edge of change.",0.375
Male,56,No High School Degree,Employed,"A Male aged 56, marked by No High School Degree and Employed, moves in a pattern of quiet regularity.",0.333
Female,48,No High School Degree,Unemployed,"Female, 48, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Female,56,High School Degree,Employed,"A 56-year-old Female, with High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.6
Male,57,No High School Degree,Unemployed,"This 57-year-old Male, with a No High School Degree and Unemployed status, thrives in a life framed by security and care.",0.2
Male,50,No High School Degree,Unemployed,"This 50-year-old Male, Unemployed and holding a No High School Degree, carries days that hum with soft predictability.",0.333
Female,50,High School Degree,Employed,"This Female, 50, with High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Female,35,No High School Degree,Unemployed,"Female, 35, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.2
Male,38,No High School Degree,Employed,"Male, 38, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Female,39,No High School Degree,Employed,"A Female of 39 years, with No High School Degree and Employed status, finds herself in a landscape of shifting ground and restless skies.",0.333
Female,47,No High School Degree,Employed,"A Female at 47, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.2
Female,58,No High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 58, stands with No High School Degree and remains Unemployed.",0.125
Female,63,High School Degree,Unemployed,"A Female of 63, High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.375
Female,51,Degree,Unemployed,"This Female, 51, with Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.333
Male,57,No High School Degree,Unemployed,"This 57-year-old Male, with a No High School Degree and Unemployed status, thrives in a life framed by security and care.",0.2
Female,33,No High School Degree,Employed,"A Female of 33 years, with No High School Degree and Employed status, finds herself in a landscape of shifting ground and restless skies.",0.333
Male,46,High School Degree,Employed,"With High School Degree and an Employed role, this 46-year-old Male finds her pace in the calm of moderation.",0.2
Male,43,No High School Degree,Unemployed,"Male, 43, with No High School Degree and an Unemployed status, balances on the fragile edge of change.",0.2
Male,50,No High School Degree,Employed,"A Male of 50, with No High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.8
Female,44,Degree,Employed,"A Female at 44, holding a Degree and marked as Employed, lives where constancy is a myth.",0.375
Female,45,High School Degree,Employed,"A Female of 45, High School Degree earned, Employed listed, waits in a space where everything might shift with a whisper.",0.375
Male,40,No High School Degree,Unemployed,"With a No High School Degree and Unemployed status, this Male, 40, flourishes in a world of dependable ties and tranquil days.",0.125
Male,58,High School Degree,Unemployed,"A Male of 58, with High School Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.8
Female,45,No High School Degree,Employed,"At 45, this Female, Employed and with a No High School Degree, is embraced by steady routines and warm constants.",0.8
Male,49,No High School Degree,Employed,"Male, 49, with No High School Degree and an Employed status, balances on the fragile edge of change.",0.2
Female,61,Degree,Unemployed,"This Female, 61, with Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.333
Male,45,High School Degree,Unemployed,"With High School Degree and an Unemployed role, this 45-year-old Male finds her pace in the calm of moderation.",0.2
Male,36,No High School Degree,Employed,"A Male of 36, with No High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.8
Male,48,No High School Degree,Unemployed,"This 48-year-old Male, Unemployed and holding a No High School Degree, carries days that hum with soft predictability.",0.333
Male,58,No High School Degree,Employed,"Male, 58, with No High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Female,61,No High School Degree,Employed,"Female, 61, No High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.375
Male,44,High School Degree,Unemployed,"With a High School Degree and Unemployed status, this Male, 44, flourishes in a world of dependable ties and tranquil days.",0.2
Female,50,No High School Degree,Unemployed,"This Female, 50, with No High School Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.2
Male,44,No High School Degree,Employed,"Male, 44, with No High School Degree and an Employed status, balances on the fragile edge of change.",0.2
Male,48,No High School Degree,Unemployed,"Male, 48, with No High School Degree and an Unemployed status, balances on the fragile edge of change.",0.2
Male,68,High School Degree,Unemployed,"With High School Degree and an Unemployed role, this 68-year-old Male finds her pace in the calm of moderation.",0.2
